table,cell,seed,method,sample,acc,nce
realworld-noisy,ca-netscience@0.1,0,faq_dcx,10,0.6491,809.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,11,0.657,820.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,12,0.6675,818.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,13,0.5567,806.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,14,0.6464,823.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,15,0.5884,800.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,16,0.6306,823.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,17,0.6807,839.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,18,0.6359,818.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,19,0.6834,829.0
realworld-noisy,ca-netscience@0.1,0,max,0,,827.0
realworld-noisy,ca-netscience@0.1,0,max,1,,811.0
realworld-noisy,ca-netscience@0.1,0,max,2,,821.0
realworld-noisy,ca-netscience@0.1,0,max,3,,809.0
realworld-noisy,ca-netscience@0.1,0,max,4,,823.0
realworld-noisy,ca-netscience@0.1,0,max,5,,827.0
realworld-noisy,ca-netscience@0.1,0,max,6,,839.0
realworld-noisy,ca-netscience@0.1,0,max,7,,821.0
realworld-noisy,ca-netscience@0.1,0,max,8,,815.0
realworld-noisy,ca-netscience@0.1,0,max,9,,831.0
realworld-noisy,ca-netscience@0.1,0,max,10,,818.0
realworld-noisy,ca-netscience@0.1,0,max,11,,827.0
realworld-noisy,ca-netscience@0.1,0,max,12,,822.0
realworld-noisy,ca-netscience@0.1,0,max,13,,816.0
realworld-noisy,ca-netscience@0.1,0,max,14,,823.0
realworld-noisy,ca-netscience@0.1,0,max,15,,817.0
realworld-noisy,ca-netscience@0.1,0,max,16,,828.0
realworld-noisy,ca-netscience@0.1,0,max,17,,840.0
realworld-noisy,ca-netscience@0.1,0,max,18,,820.0
realworld-noisy,ca-netscience@0.1,0,max,19,,834.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,0,0.6781,824.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,1,0.6359,808.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,2,0.6834,818.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,3,0.6121,808.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,4,0.6728,820.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,5,0.6702,826.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,6,0.6939,836.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,7,0.6544,820.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,8,0.6807,815.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,9,0.6939,829.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,10,0.6649,818.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,11,0.6755,827.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,12,0.7124,817.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,13,0.686,812.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,14,0.6755,821.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,15,0.6966,811.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,16,0.6201,828.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,17,0.6913,840.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,18,0.7018,818.0
realworld-noisy,ca-netscience@0.1,0,chfgnn,19,0.6306,832.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,0,0.6121,818.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,1,0.6332,810.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,2,0.5726,805.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,3,0.6412,797.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,4,0.6069,806.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,5,0.6464,822.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,6,0.6623,822.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,7,0.6491,812.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,8,0.6016,801.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,9,0.6755,821.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,10,0.5937,803.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,11,0.6491,819.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,12,0.7018,813.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,13,0.5409,796.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,14,0.6913,820.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,15,0.6332,805.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,16,0.628,814.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,17,0.6438,839.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,18,0.6464,816.0
realworld-noisy,ca-netscience@0.1,0,chfgnn_er4,19,0.6675,831.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,0,0.467,707.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,1,0.4617,689.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,2,0.4169,660.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,3,0.4934,694.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,4,0.3799,637.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,5,0.3641,657.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,6,0.4776,703.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,7,0.5145,710.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,8,0.5277,687.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,9,0.4195,659.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,10,0.3509,634.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,11,0.4723,695.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,12,0.4459,696.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,13,0.4987,700.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,14,0.4908,712.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,15,0.438,686.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,16,0.3325,662.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,17,0.5277,698.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,18,0.4011,667.0
realworld-noisy,ca-netscience@0.2,0,faq_dcx,19,0.5594,745.0
realworld-noisy,ca-netscience@0.2,0,max,0,,744.0
realworld-noisy,ca-netscience@0.2,0,max,1,,730.0
realworld-noisy,ca-netscience@0.2,0,max,2,,706.0
realworld-noisy,ca-netscience@0.2,0,max,3,,733.0
realworld-noisy,ca-netscience@0.2,0,max,4,,728.0
realworld-noisy,ca-netscience@0.2,0,max,5,,719.0
realworld-noisy,ca-netscience@0.2,0,max,6,,742.0
realworld-noisy,ca-netscience@0.2,0,max,7,,744.0
realworld-noisy,ca-netscience@0.2,0,max,8,,742.0
realworld-noisy,ca-netscience@0.2,0,max,9,,724.0
realworld-noisy,ca-netscience@0.2,0,max,10,,709.0
realworld-noisy,ca-netscience@0.2,0,max,11,,741.0
realworld-noisy,ca-netscience@0.2,0,max,12,,733.0
realworld-noisy,ca-netscience@0.2,0,max,13,,726.0
realworld-noisy,ca-netscience@0.2,0,max,14,,751.0
realworld-noisy,ca-netscience@0.2,0,max,15,,731.0
realworld-noisy,ca-netscience@0.2,0,max,16,,737.0
realworld-noisy,ca-netscience@0.2,0,max,17,,739.0
realworld-noisy,ca-netscience@0.2,0,max,18,,724.0
realworld-noisy,ca-netscience@0.2,0,max,19,,752.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,0,0.5726,738.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,1,0.5963,723.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,2,0.5462,695.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,3,0.6095,730.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,4,0.5989,720.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,5,0.591,712.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,6,0.5567,736.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,7,0.6174,734.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,8,0.6438,733.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,9,0.6148,717.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,10,0.5858,703.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,11,0.5726,738.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,12,0.5541,721.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,13,0.6069,720.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,14,0.5567,741.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,15,0.6464,725.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,16,0.5462,715.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,17,0.6464,736.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,18,0.5515,713.0
realworld-noisy,ca-netscience@0.2,0,chfgnn,19,0.6464,743.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,0,0.4934,708.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,1,0.438,667.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,2,0.438,672.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,3,0.5646,713.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,4,0.3773,667.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,5,0.3747,649.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,6,0.4855,706.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,7,0.4591,704.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,8,0.5013,699.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,9,0.4433,673.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,10,0.409,649.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,11,0.5251,714.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,12,0.4142,689.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,13,0.4881,699.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,14,0.5251,711.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,15,0.409,683.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,16,0.4274,688.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,17,0.496,698.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,18,0.409,687.0
realworld-noisy,ca-netscience@0.2,0,chfgnn_er4,19,0.5145,723.0
realworld-noisy,inf-euroroad@0.1,0,faq_dcx,0,0.6048,1201.0
realworld-noisy,inf-euroroad@0.1,0,faq_dcx,1,0.615,1176.0
realworld-noisy,inf-euroroad@0.1,0,faq_dcx,2,0.5545,1151.0
realworld-noisy,inf-euroroad@0.1,0,faq_dcx,3,0.506,1164.0
realworld-noisy,inf-euroroad@0.1,0,faq_dcx,4,0.592,1177.0
realworld-noisy,inf-euroroad@0.1,0,max,0,,1287.0
realworld-noisy,inf-euroroad@0.1,0,max,1,,1271.0
realworld-noisy,inf-euroroad@0.1,0,max,2,,1255.0
realworld-noisy,inf-euroroad@0.1,0,max,3,,1276.0
realworld-noisy,inf-euroroad@0.1,0,max,4,,1257.0
realworld-noisy,inf-euroroad@0.1,0,chfgnn,0,0.6337,1220.0
realworld-noisy,inf-euroroad@0.1,0,chfgnn,1,0.598,1199.0
realworld-noisy,inf-euroroad@0.1,0,chfgnn,2,0.5605,1182.0
realworld-noisy,inf-euroroad@0.1,0,chfgnn,3,0.5468,1185.0
realworld-noisy,inf-euroroad@0.1,0,chfgnn,4,0.6465,1200.0
realworld-noisy,inf-euroroad@0.1,0,chfgnn_er4,0,0.4676,1148.0
realworld-noisy,inf-euroroad@0.1,0,chfgnn_er4,1,0.3399,1078.0
realworld-noisy,inf-euroroad@0.1,0,chfgnn_er4,2,0.3867,1096.0
realworld-noisy,inf-euroroad@0.1,0,chfgnn_er4,3,0.3484,1085.0
realworld-noisy,inf-euroroad@0.1,0,chfgnn_er4,4,0.4412,1110.0
realworld-noisy,inf-euroroad@0.2,0,faq_dcx,0,0.1167,956.0
realworld-noisy,inf-euroroad@0.2,0,faq_dcx,1,0.1746,978.0
realworld-noisy,inf-euroroad@0.2,0,faq_dcx,2,0.2291,1008.0
realworld-noisy,inf-euroroad@0.2,0,faq_dcx,3,0.0741,936.0
realworld-noisy,inf-euroroad@0.2,0,faq_dcx,4,0.1789,982.0
realworld-noisy,inf-euroroad@0.2,0,max,0,,1144.0
realworld-noisy,inf-euroroad@0.2,0,max,1,,1135.0
realworld-noisy,inf-euroroad@0.2,0,max,2,,1153.0
realworld-noisy,inf-euroroad@0.2,0,max,3,,1127.0
realworld-noisy,inf-euroroad@0.2,0,max,4,,1149.0
realworld-noisy,inf-euroroad@0.2,0,chfgnn,0,0.132,973.0
realworld-noisy,inf-euroroad@0.2,0,chfgnn,1,0.2368,1021.0
realworld-noisy,inf-euroroad@0.2,0,chfgnn,2,0.27,1026.0
realworld-noisy,inf-euroroad@0.2,0,chfgnn,3,0.1031,956.0
realworld-noisy,inf-euroroad@0.2,0,chfgnn,4,0.1567,990.0
realworld-noisy,inf-euroroad@0.2,0,chfgnn_er4,0,0.1388,959.0
realworld-noisy,inf-euroroad@0.2,0,chfgnn_er4,1,0.1525,977.0
realworld-noisy,inf-euroroad@0.2,0,chfgnn_er4,2,0.2402,1042.0
realworld-noisy,inf-euroroad@0.2,0,chfgnn_er4,3,0.0767,965.0
realworld-noisy,inf-euroroad@0.2,0,chfgnn_er4,4,0.069,957.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,0,0.6285,7860.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,1,0.6624,7912.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,2,0.6384,7852.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,3,0.6683,7874.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,4,0.6753,7910.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,5,0.6534,7920.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,6,0.6355,7877.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,7,0.6524,7856.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,8,0.6265,7833.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,9,0.6902,7917.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,10,0.6394,7837.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,11,0.6325,7862.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,12,0.5956,7850.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,13,0.6315,7848.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,14,0.6743,7934.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,15,0.6205,7882.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,16,0.6873,7878.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,17,0.6843,7836.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,18,0.6484,7863.0
realworld-noisy,yeast25LC@0.05,0,faq_dcx,19,0.6454,7858.0
realworld-noisy,yeast25LC@0.05,0,max,0,,7906.0
realworld-noisy,yeast25LC@0.05,0,max,1,,7942.0
realworld-noisy,yeast25LC@0.05,0,max,2,,7894.0
realworld-noisy,yeast25LC@0.05,0,max,3,,7931.0
realworld-noisy,yeast25LC@0.05,0,max,4,,7937.0
realworld-noisy,yeast25LC@0.05,0,max,5,,7956.0
realworld-noisy,yeast25LC@0.05,0,max,6,,7930.0
realworld-noisy,yeast25LC@0.05,0,max,7,,7866.0
realworld-noisy,yeast25LC@0.05,0,max,8,,7910.0
realworld-noisy,yeast25LC@0.05,0,max,9,,7939.0
realworld-noisy,yeast25LC@0.05,0,max,10,,7890.0
realworld-noisy,yeast25LC@0.05,0,max,11,,7908.0
realworld-noisy,yeast25LC@0.05,0,max,12,,7939.0
realworld-noisy,yeast25LC@0.05,0,max,13,,7915.0
realworld-noisy,yeast25LC@0.05,0,max,14,,7965.0
realworld-noisy,yeast25LC@0.05,0,max,15,,7934.0
realworld-noisy,yeast25LC@0.05,0,max,16,,7912.0
realworld-noisy,yeast25LC@0.05,0,max,17,,7881.0
realworld-noisy,yeast25LC@0.05,0,max,18,,7920.0
realworld-noisy,yeast25LC@0.05,0,max,19,,7894.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,0,0.5677,7837.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,1,0.6066,7882.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,2,0.6185,7835.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,3,0.5946,7860.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,4,0.6305,7876.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,5,0.6016,7903.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,6,0.5976,7856.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,7,0.5737,7771.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,8,0.6006,7839.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,9,0.6215,7872.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,10,0.5996,7823.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,11,0.6096,7838.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,12,0.5896,7864.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,13,0.5916,7797.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,14,0.6205,7914.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,15,0.5787,7852.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,16,0.6036,7834.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,17,0.6434,7819.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,18,0.5976,7851.0
realworld-noisy,yeast25LC@0.05,0,chfgnn,19,0.6056,7837.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,0,0.4612,7641.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,1,0.503,7709.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,2,0.503,7630.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,3,0.4631,7680.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,4,0.4691,7710.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,5,0.4631,7737.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,6,0.5558,7793.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,7,0.4661,7556.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,8,0.495,7698.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,9,0.4402,7591.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,10,0.4701,7632.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,11,0.49,7642.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,12,0.4781,7665.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,13,0.4761,7623.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,14,0.5488,7830.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,15,0.4811,7701.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,16,0.4821,7673.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,17,0.492,7610.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,18,0.4592,7649.0
realworld-noisy,yeast25LC@0.05,0,chfgnn_er4,19,0.4681,7603.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,0,0.5558,7418.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,1,0.5647,7405.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,2,0.5508,7426.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,3,0.5697,7423.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,4,0.5687,7502.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,5,0.5697,7440.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,6,0.5488,7449.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,7,0.5707,7447.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,8,0.5767,7416.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,9,0.5548,7421.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,10,0.5847,7425.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,11,0.5677,7426.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,12,0.5926,7473.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,13,0.5906,7448.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,14,0.5687,7402.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,15,0.5737,7422.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,16,0.5618,7418.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,17,0.5777,7450.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,18,0.5896,7461.0
realworld-noisy,yeast25LC@0.1,0,faq_dcx,19,0.5588,7419.0
realworld-noisy,yeast25LC@0.1,0,max,0,,7489.0
realworld-noisy,yeast25LC@0.1,0,max,1,,7489.0
realworld-noisy,yeast25LC@0.1,0,max,2,,7530.0
realworld-noisy,yeast25LC@0.1,0,max,3,,7511.0
realworld-noisy,yeast25LC@0.1,0,max,4,,7553.0
realworld-noisy,yeast25LC@0.1,0,max,5,,7519.0
realworld-noisy,yeast25LC@0.1,0,max,6,,7509.0
realworld-noisy,yeast25LC@0.1,0,max,7,,7515.0
realworld-noisy,yeast25LC@0.1,0,max,8,,7487.0
realworld-noisy,yeast25LC@0.1,0,max,9,,7512.0
realworld-noisy,yeast25LC@0.1,0,max,10,,7486.0
realworld-noisy,yeast25LC@0.1,0,max,11,,7495.0
realworld-noisy,yeast25LC@0.1,0,max,12,,7521.0
realworld-noisy,yeast25LC@0.1,0,max,13,,7515.0
realworld-noisy,yeast25LC@0.1,0,max,14,,7488.0
realworld-noisy,yeast25LC@0.1,0,max,15,,7518.0
realworld-noisy,yeast25LC@0.1,0,max,16,,7509.0
realworld-noisy,yeast25LC@0.1,0,max,17,,7528.0
realworld-noisy,yeast25LC@0.1,0,max,18,,7528.0
realworld-noisy,yeast25LC@0.1,0,max,19,,7509.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,0,0.498,7380.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,1,0.5359,7395.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,2,0.5179,7430.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,3,0.5289,7403.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,4,0.5458,7475.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,5,0.5787,7469.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,6,0.4831,7375.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,7,0.5269,7417.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,8,0.5458,7410.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,9,0.5139,7386.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,10,0.5229,7395.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,11,0.5219,7409.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,12,0.5608,7447.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,13,0.5219,7417.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,14,0.5269,7396.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,15,0.5279,7442.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,16,0.5349,7402.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,17,0.5468,7468.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,18,0.497,7384.0
realworld-noisy,yeast25LC@0.1,0,chfgnn,19,0.5418,7410.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,0,0.4104,7232.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,1,0.4343,7241.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,2,0.4412,7311.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,3,0.4572,7233.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,4,0.4532,7307.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,5,0.4402,7334.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,6,0.4313,7295.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,7,0.4402,7209.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,8,0.4751,7286.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,9,0.4452,7280.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,10,0.3924,7170.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,11,0.4203,7263.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,12,0.4432,7282.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,13,0.4651,7320.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,14,0.4661,7282.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,15,0.4612,7324.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,16,0.4492,7301.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,17,0.4582,7289.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,18,0.4283,7270.0
realworld-noisy,yeast25LC@0.1,0,chfgnn_er4,19,0.494,7342.0
